row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin
4719,CA-2015-109736,2015-10-10,2015-10-11,First Class,DJ-13420,Corporate,San Francisco,California,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,7,0,7.4872,0.16506172839506172
4720,CA-2015-142601,2015-04-18,2015-04-20,Second Class,DE-13255,Home Office,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,7.4925,0.007910406790755619
4721,CA-2015-142601,2015-04-18,2015-04-20,Second Class,DE-13255,Home Office,Los Angeles,California,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0,7.4952,0.12096836668818592
4722,CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Consumer,Aurora,Illinois,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,7.4975,0.027878483648465242
4723,US-2017-135230,2017-09-01,2017-09-07,Standard Class,CK-12325,Home Office,Seattle,Washington,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,1,0,7.4985,0.9892480211081794
4724,CA-2016-159653,2016-05-22,2016-05-22,Same Day,JF-15490,Consumer,Athens,Georgia,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,0,7.504,0.5094365241004751
4725,CA-2016-131968,2016-11-11,2016-11-15,Standard Class,LB-16795,Home Office,Apopka,Florida,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,2,0.7,7.5087,0.759375
4726,CA-2016-131968,2016-11-11,2016-11-15,Standard Class,LB-16795,Home Office,Apopka,Florida,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,3,0.2,7.524,0.011204031306958294
4727,CA-2014-119151,2014-11-25,2014-11-29,Second Class,MP-18175,Home Office,New York City,New York,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,7.5284,0.006734292257048805
4728,CA-2014-119151,2014-11-25,2014-11-29,Second Class,MP-18175,Home Office,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,3,0.2,7.5371,0.027313083434800253
4729,CA-2014-123323,2014-11-07,2014-11-12,Standard Class,LH-16900,Consumer,San Francisco,California,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,7.5371,0.06120558045865003
4730,CA-2016-124681,2016-07-18,2016-07-23,Second Class,SV-20935,Consumer,Dallas,Texas,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,0.2,7.5371,0.48389188495120694
4731,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Consumer,San Diego,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,6,0,7.5528,0.03551918735891648
4732,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Consumer,San Diego,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3,0,7.553,0.7652482269503547
4733,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Consumer,San Diego,California,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,7.56,0.14197183098591548
4734,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Consumer,San Diego,California,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0,7.56,0.37951807228915657
4735,CA-2016-120530,2016-04-07,2016-04-12,Standard Class,Dl-13600,Corporate,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,0.1,7.56,0.01147635052053447
4736,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Home Office,Lewiston,Maine,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,7.567,0.9161016949152543
4737,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Home Office,Lewiston,Maine,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0,7.5762,0.2538941018766756
4738,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Home Office,Lewiston,Maine,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,2,0,7.5768,0.11145631067961165
4739,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,GT-14755,Consumer,Long Beach,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,7.584,0.12420569931215197
4740,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,GT-14755,Consumer,Long Beach,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,7.584,0.2133693450371371
4741,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Consumer,Seattle,Washington,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0,7.5864,0.7616867469879518
4742,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Consumer,Seattle,Washington,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,7.596,0.8247557003257329
4743,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Consumer,Seattle,Washington,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,7.5992,0.27208020050125314
4744,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,7.5992,0.9619240506329113
4745,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0,7.5992,0.034360643877735575
4746,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,0,7.6048,0.05943107221006565
4747,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0,7.605,0.40690208667736755
4748,CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,Corporate,San Francisco,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605,0.3
4749,CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,Corporate,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,7.6146,0.21583333333333332
4750,CA-2016-123526,2016-12-24,2016-12-25,First Class,BV-11245,Corporate,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,7.6154,0.2280059880239521
4751,CA-2016-127649,2016-10-07,2016-10-09,First Class,DL-13495,Corporate,Spokane,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,7.6154,0.009091929321872015
4752,CA-2016-159989,2016-12-09,2016-12-13,Standard Class,EB-13870,Consumer,Franklin,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,7.6272,0.18749262536873157
4753,CA-2017-103499,2017-11-20,2017-11-24,Standard Class,ES-14020,Consumer,Jackson,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,2,0.2,7.6284,0.036400595510765
4754,US-2015-167220,2015-12-12,2015-12-16,Standard Class,JB-15925,Consumer,Austin,Texas,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,4,0.2,7.6284,0.34104077253218884
4755,CA-2017-126354,2017-02-03,2017-02-08,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,0.7,7.6416,1.9684698608964453
4756,CA-2017-126354,2017-02-03,2017-02-08,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,7.644,0.06629891756869276
4757,CA-2017-169817,2017-09-21,2017-09-25,Standard Class,EB-13870,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,7.6494,4.009119496855346
4758,US-2017-144582,2017-04-30,2017-05-05,Standard Class,TC-21475,Home Office,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7,0.8,7.668,0.1767960896430877
4759,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Consumer,New York City,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,4,0,7.668,0.009781111281187815
4760,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Consumer,New York City,New York,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,7.6798,0.157063972513089
4761,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Consumer,New York City,New York,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,7.68,0.9775967413441955
4762,CA-2016-117660,2016-12-30,2017-01-04,Standard Class,BM-11785,Consumer,Columbus,Ohio,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,5.904,2,0.2,7.68,1.3008130081300813
4763,CA-2016-117660,2016-12-30,2017-01-04,Standard Class,BM-11785,Consumer,Columbus,Ohio,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2,0.2,7.6869,0.5605965577596266
4764,CA-2014-112851,2014-09-17,2014-09-21,Standard Class,NR-18550,Consumer,Chula Vista,California,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,7.6896,0.042033453591341426
4765,CA-2017-123701,2017-11-24,2017-11-27,First Class,PG-18820,Consumer,San Francisco,California,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4,0,7.6965,0.2772514409221902
4766,CA-2015-118227,2015-04-24,2015-04-28,Standard Class,DB-13270,Home Office,New York City,New York,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.6968,0.29614467102731823
4767,CA-2015-123155,2015-03-09,2015-03-12,First Class,NS-18640,Corporate,San Antonio,Texas,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,7.6986,0.06781712473572939
4768,CA-2015-123155,2015-03-09,2015-03-12,First Class,NS-18640,Corporate,San Antonio,Texas,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,7.7,0.021396020895854174
4769,CA-2017-158883,2017-06-02,2017-06-03,Same Day,CS-11860,Consumer,Jacksonville,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,4,0.2,7.7004,0.30383522727272727
4770,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Home Office,San Francisco,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,7.7035,0.6445364792503346
4771,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Home Office,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,7.704,1.2346153846153844
4772,US-2014-167262,2014-10-31,2014-11-03,Second Class,AC-10450,Consumer,Avondale,Arizona,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,7.704,0.010378049831882058
4773,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,1,0.6,7.71,1.1927599009900989
4774,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,7.724,0.6704861111111111
4775,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,222.384,2,0.2,7.7343,0.0347790308655299
4776,CA-2017-108091,2017-11-16,2017-11-21,Standard Class,EK-13795,Home Office,Escondido,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4,0,7.745,0.3315496575342466
4777,CA-2016-101630,2016-02-19,2016-02-23,Second Class,CK-12760,Corporate,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,0,7.745,0.8933102652825836
4778,CA-2016-101630,2016-02-19,2016-02-23,Second Class,CK-12760,Corporate,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,7.764,0.3019836639439907
4779,CA-2017-132346,2017-11-07,2017-11-11,Standard Class,PK-19075,Consumer,Newark,Delaware,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0,7.7679,0.07695561719833564
4780,CA-2014-150301,2014-07-08,2014-07-10,First Class,MH-18025,Consumer,Buffalo,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,1,0.1,7.7679,0.12159763313609467
4781,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Consumer,Houston,Texas,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,0.3,7.7679,0.011370809082711698
4782,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Consumer,Houston,Texas,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,7.7679,5.26280487804878
4783,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Consumer,Houston,Texas,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,7,0.2,7.7688,0.19082334446846136
4784,US-2017-147984,2017-01-28,2017-02-01,Standard Class,GB-14575,Consumer,Wichita,Kansas,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,5,0,7.7728,0.027769917827795643
4785,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,5,0.2,7.7728,0.592439024390244
4786,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,0.7,7.7728,0.11171668391399335
4787,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,4.224,3,0.2,7.774,1.840435606060606
4788,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,4,0.2,7.7748,0.13386363636363638
4789,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,9,0.2,7.776,0.14835164835164835
4790,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,5,0.2,7.776,0.1415877640203933
4791,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,7.78,0.021317988765584328
4792,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.056,3,0.2,7.7832,0.09150677200902935
4793,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Consumer,Colorado Springs,Colorado,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,3,0.2,7.7832,0.2810225303292894
4794,US-2015-141684,2015-06-29,2015-07-04,Standard Class,MM-18055,Consumer,New York City,New York,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€ x 11â€",24.96,4,0,7.7896,0.3120833333333333
4795,CA-2015-144722,2015-03-16,2015-03-23,Standard Class,MF-18250,Corporate,Los Angeles,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,0,7.79,0.18061674008810572
4796,CA-2015-120516,2015-08-13,2015-08-17,Standard Class,CK-12595,Consumer,Marietta,Georgia,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,7.803,1.3835106382978724
4797,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,0.7,7.8064,0.13557014344760515
4798,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,31.104,6,0.2,7.8166,0.25130529835390947
4799,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,3,0.2,7.8176,0.2589295177530472
4800,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,7.8192,0.17933944954128442
4801,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,2,0.2,7.8225,1.640625
4802,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,7.8225,0.7536127167630057
4803,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,7.8225,0.5841173835125448
4804,CA-2017-136364,2017-07-13,2017-07-17,Second Class,MH-17455,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,1,0.4,7.85,0.19826236298429054
4805,CA-2017-136364,2017-07-13,2017-07-17,Second Class,MH-17455,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,7.85,0.08625615330520393
4806,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Consumer,Los Angeles,California,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0,7.86,0.20716921454928838
4807,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Consumer,Los Angeles,California,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,10,0,7.8735,0.18396028037383177
4808,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Consumer,Los Angeles,California,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,7.8792,0.2342908117752007
4809,CA-2014-149055,2014-11-23,2014-11-28,Standard Class,PB-19210,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,3,0.2,7.884,0.12552541077569737
4810,CA-2015-151589,2015-12-27,2015-12-30,First Class,RE-19450,Consumer,Eau Claire,Wisconsin,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,7.89,0.04032917603762012
4811,CA-2015-151589,2015-12-27,2015-12-30,First Class,RE-19450,Consumer,Eau Claire,Wisconsin,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,239.9,2,0,7.8936,0.0329037098791163
4812,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,7.896,0.02077577632887612
